"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-20 08:20:00",7148,-40,0,0.01891484,0
"2012-07-20 08:30:00",7149,-40,0,0.01891484,0
"2012-07-20 08:40:00",7150,-40,0,0.01891484,0
"2012-07-20 08:50:00",7151,-40,0,0.01891484,0
"2012-07-20 09:00:00",7152,-40,0,0.01891484,0
"2012-07-20 09:10:00",7153,-40,0,0.01891484,0
"2012-07-20 09:20:00",7154,-40,0,0.01891484,0
"2012-07-20 09:30:00",7155,-40,0,0.01891484,0
"2012-07-20 09:40:00",7156,-40,0,0.01891484,0
"2012-07-20 09:50:00",7157,-40,0,0.01891484,0
"2012-07-20 10:00:00",7158,-40,0,0.01891484,0
"2012-07-20 10:10:00",7159,-40,0,0.01891484,0
"2012-07-20 10:20:00",7160,-40,0,0.01891484,0
"2012-07-20 10:30:00",7161,-40,0,0.01891484,0
"2012-07-20 10:40:00",7162,-40,0,0.01891484,0
"2012-07-20 10:50:00",7163,-40,0,0.01891484,0
"2012-07-20 11:00:00",7164,-40,0,0.01891484,0
"2012-07-20 11:10:00",7165,-40,0,0.01891484,0
"2012-07-20 11:20:00",7166,-40,0,0.01891484,0
"2012-07-20 11:30:00",7167,-40,0,0.01891484,0
"2012-07-20 11:40:00",7168,-40,0,0.01891484,0
